,id,Region,Altitude,Productor,Price,Points,Quality,Precio_final,Calidad,Quality_map,Region_map,Productor_map
3497,3498,El Oro,1600,Inmobiliaria Calderon & Asociados S.L.N.E,5.44,81.67,Bueno,7.496879613408352,1.0,1.0,0,8
3498,3499,Manabí,1400,Comercializadora Múgica & Asociados S.Com.,8.85,81.67,Bueno,10.715878565094474,1.0,1.0,3,4
3499,3500,Loja,1600,Inmobiliaria Calderon & Asociados S.L.N.E,6.31,81.67,Bueno,7.714849404334353,1.0,1.0,2,8
3500,3501,Manabí,1200,Familia Soto S.A.,7.06,81.67,Bueno,8.734368278518499,1.0,1.0,3,3
3501,3502,Imbabura,1400,Chelo Palomar Mancebo S.A.,9.11,81.67,Bueno,10.138278352259471,1.0,1.0,6,1
3502,3503,Loja,1600,Teófilo Villanueva Riquelme S.L.,6.13,81.67,Bueno,8.206027677498826,1.0,1.0,2,9
3503,3504,Manabí,1300,Teófilo Villanueva Riquelme S.L.,5.84,81.67,Bueno,7.554004472416841,1.0,1.0,3,9
3504,3505,Sucumbios,1300,Comercializadora Múgica & Asociados S.Com.,7.08,81.67,Bueno,8.421111356242,1.0,1.0,1,4
3505,3506,Orellana,1600,Baquero & Asociados S.Coop.,8.28,81.67,Bueno,9.384386684498105,1.0,1.0,4,2
3506,3507,Imbabura,1700,Familia Soto S.A.,7.04,81.67,Bueno,8.822836787929042,1.0,1.0,6,3
3507,3508,Manabí,1300,Hermanos Miranda S.C.P,8.18,81.67,Bueno,9.208520058243344,1.0,1.0,3,5
3508,3509,Loja,1400,Goicoechea y Tapia S.L.,7.4,81.67,Bueno,9.136683246089614,1.0,1.0,2,0
3509,3510,Zamora Chinchipe,1500,Chelo Palomar Mancebo S.A.,8.07,81.67,Bueno,9.54861683852984,1.0,1.0,5,1
3510,3511,Sucumbios,1200,Inmobiliaria Calderon & Asociados S.L.N.E,7.79,81.67,Bueno,9.26063070099299,1.0,1.0,1,8
3511,3512,Orellana,1400,Inmobiliaria Calderon & Asociados S.L.N.E,7.16,81.67,Bueno,8.802262249523793,1.0,1.0,4,8
3512,3513,Sucumbios,1600,Inmobiliaria Calderon & Asociados S.L.N.E,7.66,81.67,Bueno,9.728620805949815,1.0,1.0,1,8
3513,3514,Imbabura,1200,Baquero & Asociados S.Coop.,9.36,81.67,Bueno,9.999906320962824,1.0,1.0,6,2
3514,3515,Imbabura,1200,Goicoechea y Tapia S.L.,7.21,81.67,Bueno,8.796380121201487,1.0,1.0,6,0
3515,3516,Manabí,1500,Inmobiliaria Calderon & Asociados S.L.N.E,6.76,81.67,Bueno,8.193551595060354,1.0,1.0,3,8
3516,3517,Manabí,1200,Familia Soto S.A.,6.81,81.67,Bueno,8.252808034716447,1.0,1.0,3,3
3517,3518,Imbabura,1400,Fabián Santamaria Carlos S.L.L.,5.14,81.58,Bueno,6.64375121451461,1.0,1.0,6,7
3518,3519,Orellana,1700,Goicoechea y Tapia S.L.,8.93,81.58,Bueno,10.313982459076334,1.0,1.0,4,0
3519,3520,Loja,1700,Chelo Palomar Mancebo S.A.,9.87,81.58,Bueno,11.511914386791489,1.0,1.0,2,1
3520,3521,Loja,1300,Comercializadora Múgica & Asociados S.Com.,5.88,81.58,Bueno,7.532370153368642,1.0,1.0,2,4
3521,3522,El Oro,1400,Familia Soto S.A.,7.39,81.58,Bueno,8.806066781730314,1.0,1.0,0,3
3522,3523,Orellana,1400,Inmobiliaria Calderon & Asociados S.L.N.E,9.29,81.58,Bueno,10.571109270518601,1.0,1.0,4,8
3523,3524,El Oro,1200,Chelo Palomar Mancebo S.A.,9.61,81.58,Bueno,10.557746153026676,1.0,1.0,0,1
3524,3525,Sucumbios,1700,Comercializadora Múgica & Asociados S.Com.,9.9,81.58,Bueno,11.667179274385253,1.0,1.0,1,4
3525,3526,Orellana,1500,Hermanos Miranda S.C.P,5.51,81.58,Bueno,7.240897722570403,1.0,1.0,4,5
3526,3527,Orellana,1500,Comercializadora Múgica & Asociados S.Com.,8.19,81.58,Bueno,9.90975959150181,1.0,1.0,4,4
3527,3528,Imbabura,1500,Fabián Santamaria Carlos S.L.L.,6.5,81.58,Bueno,7.79727149305755,1.0,1.0,6,7
3528,3529,Zamora Chinchipe,1200,Familia Soto S.A.,6.67,81.58,Bueno,7.941440090435143,1.0,1.0,5,3
3529,3530,Orellana,1200,Inmobiliaria Calderon & Asociados S.L.N.E,8.6,81.58,Bueno,9.830276755645125,1.0,1.0,4,8
3530,3531,Imbabura,1300,Goicoechea y Tapia S.L.,6.71,81.58,Bueno,8.43727193330623,1.0,1.0,6,0
3531,3532,Sucumbios,1600,Hermanos Miranda S.C.P,9.53,81.58,Bueno,10.778857479172531,1.0,1.0,1,5
3532,3533,Imbabura,1300,Hermanos Miranda S.C.P,7.07,81.5,Bueno,8.731924086379454,1.0,1.0,6,5
3533,3534,Sucumbios,1700,Chelo Palomar Mancebo S.A.,6.36,81.5,Bueno,8.123427298787446,1.0,1.0,1,1
3534,3535,Sucumbios,1700,Fabián Santamaria Carlos S.L.L.,5.86,81.5,Bueno,7.782050923553745,1.0,1.0,1,7
3535,3536,Loja,1400,Goicoechea y Tapia S.L.,5.34,81.5,Bueno,7.052169304234847,1.0,1.0,2,0
3536,3537,Imbabura,1200,Goicoechea y Tapia S.L.,5.23,81.5,Bueno,6.81498192791581,1.0,1.0,6,0
3537,3538,Loja,1400,Comercializadora Múgica & Asociados S.Com.,6.78,81.5,Bueno,8.55006191606504,1.0,1.0,2,4
3538,3539,Manabí,1200,Baquero & Asociados S.Coop.,5.69,81.5,Bueno,7.317393507464622,1.0,1.0,3,2
3539,3540,Zamora Chinchipe,1400,Teófilo Villanueva Riquelme S.L.,9.73,81.5,Bueno,11.343986944582072,1.0,1.0,5,9
3540,3541,Zamora Chinchipe,1300,Chelo Palomar Mancebo S.A.,7.43,81.5,Bueno,8.347684934825093,1.0,1.0,5,1
3541,3542,El Oro,1200,Inmobiliaria Calderon & Asociados S.L.N.E,5.73,81.5,Bueno,7.09716055141155,1.0,1.0,0,8
3542,3543,Orellana,1300,Hermanos Miranda S.C.P,5.44,81.5,Bueno,6.862237668393806,1.0,1.0,4,5
3543,3544,Zamora Chinchipe,1500,Baquero & Asociados S.Coop.,6.77,81.5,Bueno,8.073238417552615,1.0,1.0,5,2
3544,3545,Loja,1600,Goicoechea y Tapia S.L.,9.1,81.5,Bueno,10.549154151757628,1.0,1.0,2,0
3545,3546,Imbabura,1700,Chelo Palomar Mancebo S.A.,7.97,81.5,Bueno,10.115807554444185,1.0,1.0,6,1
3546,3547,El Oro,1400,Familia Soto S.A.,5.19,81.5,Bueno,6.61462724457854,1.0,1.0,0,3
3547,3548,Imbabura,1400,Comercializadora Múgica & Asociados S.Com.,8.99,81.5,Bueno,10.01528489838304,1.0,1.0,6,4
3548,3549,Manabí,1200,Baquero & Asociados S.Coop.,7.05,81.5,Bueno,7.971733803235826,1.0,1.0,3,2
3549,3550,Sucumbios,1300,Baquero & Asociados S.Coop.,9.55,81.5,Bueno,10.689492497975198,1.0,1.0,1,2
3550,3551,El Oro,1200,Familia Soto S.A.,5.8,81.5,Bueno,6.847751928959659,1.0,1.0,0,3
3551,3552,Sucumbios,1500,Fabián Santamaria Carlos S.L.L.,6.81,81.5,Bueno,8.476646497025921,1.0,1.0,1,7
3552,3553,Orellana,1200,Familia Serra S.L.,5.15,81.5,Bueno,6.802867676423885,1.0,1.0,4,6
3553,3554,Imbabura,1200,Inmobiliaria Calderon & Asociados S.L.N.E,5.58,81.5,Bueno,6.710296862892193,1.0,1.0,6,8
3554,3555,Orellana,1400,Baquero & Asociados S.Coop.,7.87,81.5,Bueno,9.600347418285251,1.0,1.0,4,2
3555,3556,El Oro,1700,Inmobiliaria Calderon & Asociados S.L.N.E,5.71,81.5,Bueno,7.3402386997283875,1.0,1.0,0,8
3556,3557,Manabí,1700,Baquero & Asociados S.Coop.,8.38,81.42,Bueno,10.254627155577943,1.0,1.0,3,2
3557,3558,Sucumbios,1200,Chelo Palomar Mancebo S.A.,7.89,81.42,Bueno,8.91602579518414,1.0,1.0,1,1
3558,3559,El Oro,1400,Goicoechea y Tapia S.L.,5.67,81.42,Bueno,7.326110254830521,1.0,1.0,0,0
3559,3560,Sucumbios,1400,Hermanos Miranda S.C.P,6.33,81.42,Bueno,7.970487635213564,1.0,1.0,1,5
3560,3561,El Oro,1200,Comercializadora Múgica & Asociados S.Com.,5.34,81.42,Bueno,6.596096350633341,1.0,1.0,0,4
3561,3562,Sucumbios,1600,Teófilo Villanueva Riquelme S.L.,8.91,81.42,Bueno,9.910217245391541,1.0,1.0,1,9
3562,3563,Orellana,1400,Familia Serra S.L.,9.29,81.42,Bueno,10.482170779585712,1.0,1.0,4,6
3563,3564,Orellana,1300,Chelo Palomar Mancebo S.A.,5.72,81.42,Bueno,6.967439738401487,1.0,1.0,4,1
3564,3565,Orellana,1600,Goicoechea y Tapia S.L.,6.46,81.42,Bueno,8.20320773369244,1.0,1.0,4,0
3565,3566,Orellana,1200,Baquero & Asociados S.Coop.,7.82,81.42,Bueno,9.01293633090841,1.0,1.0,4,2
3566,3567,Zamora Chinchipe,1700,Comercializadora Múgica & Asociados S.Com.,6.47,81.42,Bueno,8.13889598423787,1.0,1.0,5,4
3567,3568,Sucumbios,1600,Hermanos Miranda S.C.P,6.61,81.42,Bueno,8.037309416772025,1.0,1.0,1,5
3568,3569,El Oro,1200,Teófilo Villanueva Riquelme S.L.,7.32,81.42,Bueno,8.259268723081416,1.0,1.0,0,9
3569,3570,Imbabura,1300,Chelo Palomar Mancebo S.A.,6.46,81.42,Bueno,7.6340780938232875,1.0,1.0,6,1
3570,3571,El Oro,1200,Comercializadora Múgica & Asociados S.Com.,7.55,81.42,Bueno,8.873453439794435,1.0,1.0,0,4
3571,3572,Orellana,1400,Teófilo Villanueva Riquelme S.L.,8.21,81.42,Bueno,9.549958611402369,1.0,1.0,4,9
3572,3573,Imbabura,1500,Comercializadora Múgica & Asociados S.Com.,9.57,81.33,Bueno,11.04724013409823,1.0,1.0,6,4
3573,3574,Loja,1700,Familia Soto S.A.,5.12,81.33,Bueno,6.617603093158847,1.0,1.0,2,3
3574,3575,Zamora Chinchipe,1300,Inmobiliaria Calderon & Asociados S.L.N.E,9.76,81.33,Bueno,10.974683508494,1.0,1.0,5,8
3575,3576,Loja,1400,Fabián Santamaria Carlos S.L.L.,6.95,81.33,Bueno,8.771764789472138,1.0,1.0,2,7
3576,3577,Loja,1300,Familia Soto S.A.,9.78,81.33,Bueno,11.316548192432204,1.0,1.0,2,3
3577,3578,Zamora Chinchipe,1500,Inmobiliaria Calderon & Asociados S.L.N.E,5.31,81.33,Bueno,6.686281061251237,1.0,1.0,5,8
3578,3579,El Oro,1600,Goicoechea y Tapia S.L.,9.49,81.33,Bueno,11.014905695490192,1.0,1.0,0,0
3579,3580,Imbabura,1200,Familia Serra S.L.,5.86,81.33,Bueno,6.829252700291991,1.0,1.0,6,6
3580,3581,Orellana,1200,Comercializadora Múgica & Asociados S.Com.,9.37,81.33,Bueno,10.074402869637272,1.0,1.0,4,4
3581,3582,Imbabura,1300,Familia Serra S.L.,8.17,81.33,Bueno,9.809987659978322,1.0,1.0,6,6
3582,3583,Loja,1400,Familia Soto S.A.,7.05,81.33,Bueno,8.552329032386293,1.0,1.0,2,3
3583,3584,Sucumbios,1300,Hermanos Miranda S.C.P,7.48,81.33,Bueno,8.637556401738468,1.0,1.0,1,5
3584,3585,Sucumbios,1700,Familia Soto S.A.,9.53,81.25,Bueno,11.073911053036074,1.0,1.0,1,3
3585,3586,El Oro,1600,Familia Soto S.A.,6.21,81.25,Bueno,7.891585872339578,1.0,1.0,0,3
3586,3587,Manabí,1200,Baquero & Asociados S.Coop.,7.39,81.25,Bueno,9.080734716835288,1.0,1.0,3,2
3587,3588,El Oro,1300,Fabián Santamaria Carlos S.L.L.,8.27,81.25,Bueno,9.198577758939868,1.0,1.0,0,7
3588,3589,Imbabura,1600,Familia Serra S.L.,9.94,81.25,Bueno,11.411767132624218,1.0,1.0,6,6
3589,3590,Loja,1600,Teófilo Villanueva Riquelme S.L.,6.03,81.25,Bueno,7.9328031334111975,1.0,1.0,2,9
3590,3591,Sucumbios,1300,Chelo Palomar Mancebo S.A.,9.16,81.25,Bueno,10.494560312725786,1.0,1.0,1,1
3591,3592,Imbabura,1500,Chelo Palomar Mancebo S.A.,5.67,81.25,Bueno,7.4860109414881695,1.0,1.0,6,1
3592,3593,El Oro,1500,Familia Serra S.L.,5.42,81.25,Bueno,7.1310476647215815,1.0,1.0,0,6
3593,3594,Sucumbios,1600,Baquero & Asociados S.Coop.,6.0,81.17,Bueno,7.940644647166891,1.0,1.0,1,2
3594,3595,Orellana,1700,Familia Serra S.L.,9.72,81.17,Bueno,11.632101963287045,1.0,1.0,4,6
3595,3596,Sucumbios,1200,Familia Serra S.L.,5.84,81.17,Bueno,7.467236324963135,1.0,1.0,1,6
3596,3597,Manabí,1600,Comercializadora Múgica & Asociados S.Com.,6.88,81.17,Bueno,8.355639758767772,1.0,1.0,3,4
3597,3598,Zamora Chinchipe,1500,Inmobiliaria Calderon & Asociados S.L.N.E,5.11,81.17,Bueno,6.632342628202313,1.0,1.0,5,8
3598,3599,Loja,1700,Teófilo Villanueva Riquelme S.L.,6.95,81.17,Bueno,8.251352072643115,1.0,1.0,2,9
3599,3600,Loja,1500,Chelo Palomar Mancebo S.A.,9.99,81.17,Bueno,11.526339755033652,1.0,1.0,2,1
3600,3601,Manabí,1400,Teófilo Villanueva Riquelme S.L.,7.23,81.17,Bueno,9.032149092966403,1.0,1.0,3,9
3601,3602,El Oro,1600,Goicoechea y Tapia S.L.,5.64,81.17,Bueno,7.269250707334454,1.0,1.0,0,0
3602,3603,Sucumbios,1400,Fabián Santamaria Carlos S.L.L.,8.78,81.17,Bueno,9.839274977153039,1.0,1.0,1,7
3603,3604,El Oro,1600,Familia Serra S.L.,6.13,81.17,Bueno,7.820930893905362,1.0,1.0,0,6
3604,3605,Orellana,1700,Familia Serra S.L.,9.94,81.17,Bueno,11.584546482812016,1.0,1.0,4,6
3605,3606,Sucumbios,1500,Goicoechea y Tapia S.L.,8.68,81.17,Bueno,10.528966159205595,1.0,1.0,1,0
3606,3607,Loja,1400,Inmobiliaria Calderon & Asociados S.L.N.E,9.41,81.17,Bueno,10.912116985898146,1.0,1.0,2,8
3607,3608,El Oro,1500,Fabián Santamaria Carlos S.L.L.,8.86,81.17,Bueno,10.072837524575734,1.0,1.0,0,7
3608,3609,Zamora Chinchipe,1200,Comercializadora Múgica & Asociados S.Com.,8.57,81.08,Bueno,9.69746898080081,1.0,1.0,5,4
3609,3610,Imbabura,1500,Baquero & Asociados S.Coop.,6.59,81.08,Bueno,8.559480808325052,1.0,1.0,6,2
3610,3611,Orellana,1500,Hermanos Miranda S.C.P,8.45,81.08,Bueno,10.03779483140511,1.0,1.0,4,5
3611,3612,Loja,1200,Teófilo Villanueva Riquelme S.L.,6.33,81.08,Bueno,7.876192754523016,1.0,1.0,2,9
3612,3613,Sucumbios,1400,Fabián Santamaria Carlos S.L.L.,9.79,81.08,Bueno,10.774682557334367,1.0,1.0,1,7
3613,3614,Imbabura,1400,Fabián Santamaria Carlos S.L.L.,5.12,81.08,Bueno,6.996683871087129,1.0,1.0,6,7
3614,3615,Manabí,1600,Familia Soto S.A.,7.88,81.08,Bueno,9.282171259671149,1.0,1.0,3,3
3615,3616,Imbabura,1300,Familia Serra S.L.,5.16,81.08,Bueno,6.942499275242445,1.0,1.0,6,6
3616,3617,Orellana,1500,Familia Soto S.A.,6.19,81.08,Bueno,7.643994074640885,1.0,1.0,4,3
3617,3618,Zamora Chinchipe,1200,Hermanos Miranda S.C.P,8.75,81.08,Bueno,9.440959290464226,1.0,1.0,5,5
3618,3619,Manabí,1500,Familia Serra S.L.,8.26,81.08,Bueno,9.979546748966706,1.0,1.0,3,6
3619,3620,Imbabura,1600,Inmobiliaria Calderon & Asociados S.L.N.E,9.8,81.08,Bueno,11.176548177156743,1.0,1.0,6,8
3620,3621,Manabí,1200,Teófilo Villanueva Riquelme S.L.,9.3,81.0,Bueno,10.884060283873492,1.0,1.0,3,9
3621,3622,El Oro,1400,Teófilo Villanueva Riquelme S.L.,7.2,81.0,Bueno,8.938883044911456,1.0,1.0,0,9
3622,3623,Imbabura,1200,Inmobiliaria Calderon & Asociados S.L.N.E,9.01,81.0,Bueno,9.86610401915123,1.0,1.0,6,8
3623,3624,Manabí,1500,Chelo Palomar Mancebo S.A.,6.06,81.0,Bueno,7.552929134063012,1.0,1.0,3,1
3624,3625,Zamora Chinchipe,1700,Familia Serra S.L.,9.24,81.0,Bueno,10.665129523961603,1.0,1.0,5,6
3625,3626,Imbabura,1600,Hermanos Miranda S.C.P,7.98,81.0,Bueno,9.735055023097802,1.0,1.0,6,5
3626,3627,Imbabura,1400,Goicoechea y Tapia S.L.,8.32,81.0,Bueno,9.882168991041018,1.0,1.0,6,0
3627,3628,Orellana,1700,Baquero & Asociados S.Coop.,6.59,81.0,Bueno,7.962702138217672,1.0,1.0,4,2
3628,3629,Imbabura,1700,Teófilo Villanueva Riquelme S.L.,5.89,81.0,Bueno,7.996891693089002,1.0,1.0,6,9
3629,3630,El Oro,1200,Hermanos Miranda S.C.P,7.2,81.0,Bueno,8.462165019820771,1.0,1.0,0,5
3630,3631,El Oro,1600,Hermanos Miranda S.C.P,5.26,81.0,Bueno,7.208341375133722,1.0,1.0,0,5
3631,3632,Orellana,1600,Chelo Palomar Mancebo S.A.,8.09,81.0,Bueno,9.916902908236793,1.0,1.0,4,1
3632,3633,Imbabura,1500,Inmobiliaria Calderon & Asociados S.L.N.E,6.19,81.0,Bueno,8.18072321326931,1.0,1.0,6,8
3633,3634,Imbabura,1400,Baquero & Asociados S.Coop.,5.77,81.0,Bueno,7.364754438606676,1.0,1.0,6,2
3634,3635,Zamora Chinchipe,1600,Inmobiliaria Calderon & Asociados S.L.N.E,8.95,81.0,Bueno,10.716944984127426,1.0,1.0,5,8
3635,3636,El Oro,1400,Teófilo Villanueva Riquelme S.L.,7.94,80.92,Bueno,9.557408959760748,1.0,1.0,0,9
3636,3637,Zamora Chinchipe,1400,Familia Soto S.A.,6.85,80.92,Bueno,8.521927295735662,1.0,1.0,5,3
3637,3638,El Oro,1600,Familia Serra S.L.,6.31,80.92,Bueno,7.8927419415520825,1.0,1.0,0,6
3638,3639,Orellana,1600,Baquero & Asociados S.Coop.,8.54,80.92,Bueno,10.062667866203176,1.0,1.0,4,2
3639,3640,Zamora Chinchipe,1500,Familia Soto S.A.,8.0,80.92,Bueno,9.808134488532325,1.0,1.0,5,3
3640,3641,Zamora Chinchipe,1400,Baquero & Asociados S.Coop.,7.32,80.92,Bueno,9.064573856405236,1.0,1.0,5,2
3641,3642,Zamora Chinchipe,1700,Teófilo Villanueva Riquelme S.L.,7.46,80.92,Bueno,9.601529286698572,1.0,1.0,5,9
3642,3643,Manabí,1700,Familia Serra S.L.,9.72,80.92,Bueno,11.882045624681218,1.0,1.0,3,6
3643,3644,Loja,1400,Chelo Palomar Mancebo S.A.,9.01,80.92,Bueno,10.297348997772874,1.0,1.0,2,1
3644,3645,Loja,1700,Goicoechea y Tapia S.L.,9.48,80.92,Bueno,10.977082138515888,1.0,1.0,2,0
3645,3646,Orellana,1600,Fabián Santamaria Carlos S.L.L.,5.61,80.92,Bueno,7.45102786095334,1.0,1.0,4,7
3646,3647,Loja,1700,Familia Serra S.L.,6.79,80.92,Bueno,8.257776698934247,1.0,1.0,2,6
3647,3648,Imbabura,1500,Goicoechea y Tapia S.L.,5.51,80.92,Bueno,7.184029811207102,1.0,1.0,6,0
3648,3649,Loja,1300,Familia Soto S.A.,9.09,80.92,Bueno,9.817044289802455,1.0,1.0,2,3
3649,3650,Orellana,1400,Chelo Palomar Mancebo S.A.,6.7,80.92,Bueno,8.228542038899363,1.0,1.0,4,1
3650,3651,Sucumbios,1300,Baquero & Asociados S.Coop.,7.57,80.92,Bueno,9.340215545492534,1.0,1.0,1,2
3651,3652,Manabí,1400,Familia Soto S.A.,6.0,80.92,Bueno,7.2392501951940655,1.0,1.0,3,3
3652,3653,Loja,1200,Fabián Santamaria Carlos S.L.L.,9.05,80.83,Bueno,9.770435734496985,1.0,1.0,2,7
3653,3654,Imbabura,1500,Hermanos Miranda S.C.P,5.63,80.83,Bueno,7.123729607169007,1.0,1.0,6,5
3654,3655,Orellana,1500,Teófilo Villanueva Riquelme S.L.,9.63,80.83,Bueno,11.229529252368065,1.0,1.0,4,9
3655,3656,Manabí,1400,Baquero & Asociados S.Coop.,5.65,80.83,Bueno,7.164376481052549,1.0,1.0,3,2
3656,3657,Loja,1600,Familia Soto S.A.,6.39,80.83,Bueno,8.42484554231682,1.0,1.0,2,3
3657,3658,Zamora Chinchipe,1500,Comercializadora Múgica & Asociados S.Com.,9.43,80.83,Bueno,10.86920815643805,1.0,1.0,5,4
3658,3659,Imbabura,1200,Baquero & Asociados S.Coop.,7.12,80.83,Bueno,8.103925040800142,1.0,1.0,6,2
3659,3660,Loja,1500,Chelo Palomar Mancebo S.A.,8.42,80.75,Bueno,10.04475351422377,1.0,1.0,2,1
3660,3661,Orellana,1600,Inmobiliaria Calderon & Asociados S.L.N.E,9.79,80.75,Bueno,11.855307815853042,1.0,1.0,4,8
3661,3662,Imbabura,1700,Fabián Santamaria Carlos S.L.L.,9.22,80.75,Bueno,10.646569936739171,1.0,1.0,6,7
3662,3663,Manabí,1400,Teófilo Villanueva Riquelme S.L.,5.02,80.75,Bueno,6.531357667786502,1.0,1.0,3,9
3663,3664,Orellana,1300,Familia Soto S.A.,9.15,80.75,Bueno,10.476791147704123,1.0,1.0,4,3
3664,3665,Zamora Chinchipe,1700,Chelo Palomar Mancebo S.A.,5.44,80.75,Bueno,7.134373071268345,1.0,1.0,5,1
3665,3666,Imbabura,1300,Goicoechea y Tapia S.L.,9.58,80.75,Bueno,11.085010503801996,1.0,1.0,6,0
3666,3667,El Oro,1400,Inmobiliaria Calderon & Asociados S.L.N.E,5.14,80.75,Bueno,6.564240713343259,1.0,1.0,0,8
3667,3668,Sucumbios,1200,Teófilo Villanueva Riquelme S.L.,5.17,80.75,Bueno,6.5301762612379095,1.0,1.0,1,9
3668,3669,Sucumbios,1200,Familia Serra S.L.,8.97,80.75,Bueno,10.029048933127237,1.0,1.0,1,6
3669,3670,El Oro,1700,Comercializadora Múgica & Asociados S.Com.,8.43,80.75,Bueno,9.917471008719563,1.0,1.0,0,4
3670,3671,Orellana,1700,Chelo Palomar Mancebo S.A.,7.32,80.75,Bueno,9.185678251778636,1.0,1.0,4,1
3671,3672,Sucumbios,1500,Goicoechea y Tapia S.L.,8.66,80.67,Bueno,10.06802839390301,1.0,1.0,1,0
3672,3673,Imbabura,1400,Baquero & Asociados S.Coop.,5.51,80.67,Bueno,6.983815256886625,1.0,1.0,6,2
3673,3674,Orellana,1500,Hermanos Miranda S.C.P,7.83,80.67,Bueno,9.302005405655107,1.0,1.0,4,5
3674,3675,El Oro,1600,Goicoechea y Tapia S.L.,8.71,80.67,Bueno,10.613119438230685,1.0,1.0,0,0
3675,3676,Orellana,1600,Hermanos Miranda S.C.P,5.51,80.67,Bueno,6.987759752206629,1.0,1.0,4,5
3676,3677,Loja,1300,Chelo Palomar Mancebo S.A.,8.2,80.67,Bueno,9.303126322985275,1.0,1.0,2,1
3677,3678,El Oro,1700,Comercializadora Múgica & Asociados S.Com.,8.52,80.67,Bueno,10.355783005260593,1.0,1.0,0,4
3678,3679,Imbabura,1200,Familia Soto S.A.,7.06,80.67,Bueno,8.17484089295114,1.0,1.0,6,3
3679,3680,Sucumbios,1600,Inmobiliaria Calderon & Asociados S.L.N.E,5.53,80.67,Bueno,7.056722059897543,1.0,1.0,1,8
3680,3681,Orellana,1200,Baquero & Asociados S.Coop.,8.88,80.67,Bueno,10.147083934668185,1.0,1.0,4,2
3681,3682,Loja,1600,Familia Serra S.L.,8.22,80.67,Bueno,10.042917592061766,1.0,1.0,2,6
3682,3683,Sucumbios,1300,Fabián Santamaria Carlos S.L.L.,6.12,80.58,Bueno,7.549995481451014,1.0,1.0,1,7
3683,3684,Orellana,1400,Comercializadora Múgica & Asociados S.Com.,5.18,80.58,Bueno,6.6529026173154975,1.0,1.0,4,4
3684,3685,Zamora Chinchipe,1700,Comercializadora Múgica & Asociados S.Com.,7.03,80.58,Bueno,8.378852733592169,1.0,1.0,5,4
3685,3686,Sucumbios,1400,Comercializadora Múgica & Asociados S.Com.,8.57,80.58,Bueno,9.916770056197489,1.0,1.0,1,4
3686,3687,El Oro,1500,Goicoechea y Tapia S.L.,8.22,80.58,Bueno,9.779310530702205,1.0,1.0,0,0
3687,3688,Sucumbios,1400,Familia Serra S.L.,8.38,80.58,Bueno,9.895156083977856,1.0,1.0,1,6
3688,3689,El Oro,1200,Fabián Santamaria Carlos S.L.L.,5.49,80.58,Bueno,6.908838058719368,1.0,1.0,0,7
3689,3690,Sucumbios,1600,Comercializadora Múgica & Asociados S.Com.,5.15,80.58,Bueno,6.950138401147471,1.0,1.0,1,4
3690,3691,Zamora Chinchipe,1400,Familia Serra S.L.,6.88,80.5,Bueno,8.338718019807777,1.0,1.0,5,6
3691,3692,Loja,1700,Familia Soto S.A.,7.28,80.5,Bueno,9.233776823462136,1.0,1.0,2,3
3692,3693,Manabí,1200,Goicoechea y Tapia S.L.,7.12,80.5,Bueno,8.75591369129295,1.0,1.0,3,0
3693,3694,Manabí,1200,Fabián Santamaria Carlos S.L.L.,7.09,80.5,Bueno,8.35114937236049,1.0,1.0,3,7
3694,3695,Loja,1500,Inmobiliaria Calderon & Asociados S.L.N.E,8.66,80.5,Bueno,9.59776568436757,1.0,1.0,2,8
3695,3696,El Oro,1700,Fabián Santamaria Carlos S.L.L.,8.6,80.5,Bueno,10.370506794557025,1.0,1.0,0,7
3696,3697,Loja,1700,Fabián Santamaria Carlos S.L.L.,7.26,80.5,Bueno,8.58466457839265,1.0,1.0,2,7
3697,3698,Sucumbios,1600,Goicoechea y Tapia S.L.,8.39,80.5,Bueno,10.456820125632147,1.0,1.0,1,0
3698,3699,Sucumbios,1600,Chelo Palomar Mancebo S.A.,7.44,80.5,Bueno,9.42415659018034,1.0,1.0,1,1
3699,3700,Orellana,1400,Hermanos Miranda S.C.P,6.74,80.5,Bueno,8.483049503255511,1.0,1.0,4,5
3700,3701,Loja,1400,Teófilo Villanueva Riquelme S.L.,5.58,80.5,Bueno,7.2047297108507475,1.0,1.0,2,9
3701,3702,Orellana,1300,Fabián Santamaria Carlos S.L.L.,7.59,80.42,Bueno,8.84469483656308,1.0,1.0,4,7
3702,3703,Loja,1200,Chelo Palomar Mancebo S.A.,8.57,80.42,Bueno,9.917506518093866,1.0,1.0,2,1
3703,3704,Zamora Chinchipe,1400,Familia Serra S.L.,6.44,80.42,Bueno,8.166218901714304,1.0,1.0,5,6
3704,3705,Imbabura,1200,Baquero & Asociados S.Coop.,9.15,80.42,Bueno,9.99925846584542,1.0,1.0,6,2
3705,3706,Orellana,1400,Baquero & Asociados S.Coop.,9.89,80.42,Bueno,11.26800260567454,1.0,1.0,4,2
3706,3707,Zamora Chinchipe,1300,Hermanos Miranda S.C.P,6.83,80.42,Bueno,7.981569904940023,1.0,1.0,5,5
3707,3708,El Oro,1500,Familia Soto S.A.,7.93,80.42,Bueno,9.572253906791095,1.0,1.0,0,3
3708,3709,Sucumbios,1600,Goicoechea y Tapia S.L.,9.7,80.33,Bueno,11.787583002299522,1.0,1.0,1,0
3709,3710,Imbabura,1300,Comercializadora Múgica & Asociados S.Com.,8.77,80.33,Bueno,9.800908825298956,1.0,1.0,6,4
